Id,key,name,synonyms,code,born_at,city_id,region_id,country_id,nationality_id,created_at,updated_at
526,dimitrissiovas,Dimitris Siovas,,,1988-09-16,,,114,114,2014-10-17T00:54:07.1407700-04:00,2014-10-17T00:54:07.1407700-04:00
527,tassosavlonitis,Tassos Avlonitis,,,1990-01-01,,,114,114,2014-10-17T00:54:07.1426370-04:00,2014-10-17T00:54:07.1426370-04:00
528,giorgoskaragounis,Giorgos Karagounis,,,1977-03-06,,,114,114,2014-10-17T00:54:07.1444160-04:00,2014-10-17T00:54:07.1444160-04:00
529,kostaskatsouranis,Kostas Katsouranis,,,1979-06-21,,,114,114,2014-10-17T00:54:07.1464780-04:00,2014-10-17T00:54:07.1464780-04:00
530,alexandrostziolis,Alexandros Tziolis,,,1985-02-13,,,114,114,2014-10-17T00:54:07.1486350-04:00,2014-10-17T00:54:07.1486350-04:00
531,giannisfetfatzidis,Giannis Fetfatzidis,,,1990-12-21,,,114,114,2014-10-17T00:54:07.1504280-04:00,2014-10-17T00:54:07.1504280-04:00
532,lazaroschristodoulopoulos,Lazaros Christodoulopoulos,,,1986-12-19,,,114,114,2014-10-17T00:54:07.1521730-04:00,2014-10-17T00:54:07.1521730-04:00
533,panagiotiskone,Panagiotis Kone,,,1987-07-26,,,114,114,2014-10-17T00:54:07.1541520-04:00,2014-10-17T00:54:07.1541520-04:00
534,panagiotistachtsidis,Panagiotis Tachtsidis,,,1991-02-15,,,114,114,2014-10-17T00:54:07.1559590-04:00,2014-10-17T00:54:07.1559590-04:00
535,andreassamaris,Andreas Samaris,,,1989-06-13,,,114,114,2014-10-17T00:54:07.1578310-04:00,2014-10-17T00:54:07.1578310-04:00
536,andreasbouchalakis,Andreas Bouchalakis,,,1993-04-05,,,114,114,2014-10-17T00:54:07.1596560-04:00,2014-10-17T00:54:07.1596560-04:00
537,dimitrissalpingidis,Dimitris Salpingidis,,,1981-08-18,,,114,114,2014-10-17T00:54:07.1615130-04:00,2014-10-17T00:54:07.1615130-04:00
538,giorgossamaras,Giorgos Samaras,,,1985-02-21,,,114,114,2014-10-17T00:54:07.1634040-04:00,2014-10-17T00:54:07.1634040-04:00
539,theofanisgekas,Theofanis Gekas,,,1980-05-23,,,114,114,2014-10-17T00:54:07.1652780-04:00,2014-10-17T00:54:07.1652780-04:00
540,kostasmitroglou,Kostas Mitroglou,,,1988-03-12,,,114,114,2014-10-17T00:54:07.1671360-04:00,2014-10-17T00:54:07.1671360-04:00
541,dimitrisdiamantakos,Dimitris Diamantakos,,,1993-03-05,,,114,114,2014-10-17T00:54:07.1690800-04:00,2014-10-17T00:54:07.1690800-04:00
542,stipepletikosa,Stipe Pletikosa,,,1979-01-08,,,137,137,2014-10-17T00:54:07.1734130-04:00,2014-10-17T00:54:07.1734130-04:00
543,danijelsubasic,Danijel SubaÅ¡iÄ‡,,,1984-10-27,,,137,137,2014-10-17T00:54:07.1752750-04:00,2014-10-17T00:54:07.1752750-04:00
544,oliverzelenika,Oliver Zelenika,,,1993-05-14,,,137,137,2014-10-17T00:54:07.1772510-04:00,2014-10-17T00:54:07.1772510-04:00
545,darijosrna,Darijo Srna,,,1982-05-01,,,137,137,2014-10-17T00:54:07.1791250-04:00,2014-10-17T00:54:07.1791250-04:00
546,vedranÄ†orluka,Vedran Ä†orluka,,,1986-02-05,,,137,137,2014-10-17T00:54:07.1812370-04:00,2014-10-17T00:54:07.1812370-04:00
547,danijelpranjic,Danijel PranjiÄ‡,,,1981-12-02,,,137,137,2014-10-17T00:54:07.1835110-04:00,2014-10-17T00:54:07.1835110-04:00
548,ivanstrinic,Ivan StriniÄ‡,,,1987-07-17,,,137,137,2014-10-17T00:54:07.1854350-04:00,2014-10-17T00:54:07.1854350-04:00
549,dejanlovren,Dejan Lovren,,,1989-07-05,,,137,137,2014-10-17T00:54:07.1880150-04:00,2014-10-17T00:54:07.1880150-04:00
550,domagojvida,Domagoj Vida,,,1989-04-29,,,137,137,2014-10-17T00:54:07.1905220-04:00,2014-10-17T00:54:07.1905220-04:00
551,gordonschildenfeld,Gordon Schildenfeld,,,1985-03-18,,,137,137,2014-10-17T00:54:07.1951300-04:00,2014-10-17T00:54:07.1951300-04:00
552,simevrsaljko,Å ime Vrsaljko,,,1992-01-10,,,137,137,2014-10-17T00:54:07.1970440-04:00,2014-10-17T00:54:07.1970440-04:00
553,igorbubnjic,Igor BubnjiÄ‡,,,1992-07-17,,,137,137,2014-10-17T00:54:07.1988970-04:00,2014-10-17T00:54:07.1988970-04:00
554,nikokranjcar,Niko KranjÄar,,,1984-08-13,,,137,137,2014-10-17T00:54:07.2006730-04:00,2014-10-17T00:54:07.2006730-04:00
555,lukamodric,Luka ModriÄ‡,,,1985-09-09,,,137,137,2014-10-17T00:54:07.2026140-04:00,2014-10-17T00:54:07.2026140-04:00
556,ivanrakitic,Ivan RakitiÄ‡,,,1988-03-10,,,137,137,2014-10-17T00:54:07.2046250-04:00,2014-10-17T00:54:07.2046250-04:00
557,ognjenvukojevic,Ognjen VukojeviÄ‡,,,1983-12-20,,,137,137,2014-10-17T00:54:07.2065470-04:00,2014-10-17T00:54:07.2065470-04:00
558,ivanperisic,Ivan PeriÅ¡iÄ‡,,,1989-02-02,,,137,137,2014-10-17T00:54:07.2084850-04:00,2014-10-17T00:54:07.2084850-04:00
559,milanbadelj,Milan Badelj,,,1989-02-25,,,137,137,2014-10-17T00:54:07.2103990-04:00,2014-10-17T00:54:07.2103990-04:00
560,mateokovacic,Mateo KovaÄiÄ‡,,,1994-05-06,,,137,137,2014-10-17T00:54:07.2125200-04:00,2014-10-17T00:54:07.2125200-04:00
561,sammir,Sammir,,,1987-04-23,,,137,137,2014-10-17T00:54:07.2144590-04:00,2014-10-17T00:54:07.2144590-04:00
562,marcelobrozovic,Marcelo BrozoviÄ‡,,,1992-10-16,,,137,137,2014-10-17T00:54:07.2162560-04:00,2014-10-17T00:54:07.2162560-04:00
563,ivanmocinic,Ivan MoÄiniÄ‡,,,1993-04-30,,,137,137,2014-10-17T00:54:07.2181230-04:00,2014-10-17T00:54:07.2181230-04:00
564,mariopasalic,Mario PaÅ¡aliÄ‡,,,1995-02-09,,,137,137,2014-10-17T00:54:07.2199080-04:00,2014-10-17T00:54:07.2199080-04:00
565,ivicaolic,Ivica OliÄ‡,,,1979-09-14,,,137,137,2014-10-17T00:54:07.2216850-04:00,2014-10-17T00:54:07.2216850-04:00
566,eduardo,Eduardo,,,1982-09-19,,,120,120,2014-10-17T00:54:07.2234810-04:00,2014-10-17T00:54:07.3959010-04:00
567,mariomandzukic,Mario MandÅ¾ukiÄ‡,,,1986-05-21,,,137,137,2014-10-17T00:54:07.2251950-04:00,2014-10-17T00:54:07.2251950-04:00
568,nikicajelavic,Nikica JelaviÄ‡,,,1985-08-27,,,137,137,2014-10-17T00:54:07.2269640-04:00,2014-10-17T00:54:07.2269640-04:00
569,anterebic,Ante RebiÄ‡,,,1993-09-21,,,137,137,2014-10-17T00:54:07.2287240-04:00,2014-10-17T00:54:07.2287240-04:00
570,dujecop,Duje ÄŒop,,,1990-02-01,,,137,137,2014-10-17T00:54:07.2305880-04:00,2014-10-17T00:54:07.2305880-04:00
571,buffon,Buffon,Gianluigi Buffon,,1978-01-28,,,116,116,2014-10-17T00:54:07.2347480-04:00,2014-10-17T00:54:07.2347480-04:00
572,sirigu,Sirigu,Salvatore Sirigu,,1987-01-12,,,116,116,2014-10-17T00:54:07.2389700-04:00,2014-10-17T00:54:07.2389700-04:00
573,marchetti,Marchetti,Federico Marchetti,,1983-02-07,,,116,116,2014-10-17T00:54:07.2416340-04:00,2014-10-17T00:54:07.2416340-04:00
574,mattiaperin,Mattia Perin,,,1992-11-10,,,116,116,2014-10-17T00:54:07.2437180-04:00,2014-10-17T00:54:07.2437180-04:00
575,marcostorari,Marco Storari,,,1977-01-07,,,116,116,2014-10-17T00:54:07.2456130-04:00,2014-10-17T00:54:07.2456130-04:00
576,maggio,Maggio,Christian Maggio,,1982-02-11,,,116,116,2014-10-17T00:54:07.2474950-04:00,2014-10-17T00:54:07.2474950-04:00
577,chiellini,Chiellini,Giorgio Chiellini,,1984-08-14,,,116,116,2014-10-17T00:54:07.2494380-04:00,2014-10-17T00:54:07.2494380-04:00
578,astori,Astori,Davide Astori,,1987-01-07,,,116,116,2014-10-17T00:54:07.2512580-04:00,2014-10-17T00:54:07.2512580-04:00
579,desciglio,De Sciglio,Mattia De Sciglio,,1992-10-20,,,116,116,2014-10-17T00:54:07.2530380-04:00,2014-10-17T00:54:07.2530380-04:00
580,barzagli,Barzagli,Andrea Barzagli,,1981-05-08,,,116,116,2014-10-17T00:54:07.2548300-04:00,2014-10-17T00:54:07.2548300-04:00
581,bonucci,Bonucci,Leonardo Bonucci,,1987-05-01,,,116,116,2014-10-17T00:54:07.2568780-04:00,2014-10-17T00:54:07.2568780-04:00
582,abate,Abate,Ignazio Abate,,1986-11-12,,,116,116,2014-10-17T00:54:07.2586040-04:00,2014-10-17T00:54:07.2586040-04:00
583,andrearanocchia,Andrea Ranocchia,,,1988-02-16,,,116,116,2014-10-17T00:54:07.2603730-04:00,2014-10-17T00:54:07.2603730-04:00
584,manuelpasqual,Manuel Pasqual,,,1982-03-13,,,116,116,2014-10-17T00:54:07.2621560-04:00,2014-10-17T00:54:07.2621560-04:00
585,gabrielpaletta,Gabriel Paletta,,,1986-02-15,,,116,116,2014-10-17T00:54:07.2640270-04:00,2014-10-17T00:54:07.2640270-04:00
586,matteodarmian,Matteo Darmian,,,1989-12-02,,,116,116,2014-10-17T00:54:07.2658700-04:00,2014-10-17T00:54:07.2658700-04:00
587,angeloogbonna,Angelo Ogbonna,,,1988-05-25,,,116,116,2014-10-17T00:54:07.2678590-04:00,2014-10-17T00:54:07.2678590-04:00
588,candreva,Candreva,Antonio Candreva,,1987-02-28,,,116,116,2014-10-17T00:54:07.2703840-04:00,2014-10-17T00:54:07.2703840-04:00
589,aquilani,Aquilani,Alberto Aquilani,,1984-07-07,,,116,116,2014-10-17T00:54:07.2725870-04:00,2014-10-17T00:54:07.2725870-04:00
590,marchisio,Marchisio,Claudio Marchisio,,1986-01-19,,,116,116,2014-10-17T00:54:07.2744370-04:00,2014-10-17T00:54:07.2744370-04:00
591,derossi,De Rossi,Daniele De Rossi,,1983-07-24,,,116,116,2014-10-17T00:54:07.2763470-04:00,2014-10-17T00:54:07.2763470-04:00
592,montolivo,Montolivo,Riccardo Montolivo,,1985-01-18,,,116,116,2014-10-17T00:54:07.2783070-04:00,2014-10-17T00:54:07.2783070-04:00
593,pirlo,Pirlo,Andrea Pirlo,,1979-05-19,,,116,116,2014-10-17T00:54:07.2801240-04:00,2014-10-17T00:54:07.2801240-04:00
594,giaccherini,Giaccherini,Emanuele Giaccherini,,1985-05-05,,,116,116,2014-10-17T00:54:07.2819590-04:00,2014-10-17T00:54:07.2819590-04:00
595,diamanti,Diamanti,Alessandro Diamanti,,1983-05-02,,,116,116,2014-10-17T00:54:07.2838180-04:00,2014-10-17T00:54:07.2838180-04:00
596,thiagomotta,Thiago Motta,,,1982-08-28,,,116,116,2014-10-17T00:54:07.2856520-04:00,2014-10-17T00:54:07.2856520-04:00
597,marcoverratti,Marco Verratti,,,1992-11-05,,,116,116,2014-10-17T00:54:07.2884560-04:00,2014-10-17T00:54:07.2884560-04:00
598,marcoparolo,Marco Parolo,,,1985-01-25,,,116,116,2014-10-17T00:54:07.2909470-04:00,2014-10-17T00:54:07.2909470-04:00
599,romulo,RÃ´mulo,,,1987-05-22,,,116,116,2014-10-17T00:54:07.2930170-04:00,2014-10-17T00:54:07.2930170-04:00
600,simonepepe,Simone Pepe,,,1983-08-30,,,116,116,2014-10-17T00:54:07.2948800-04:00,2014-10-17T00:54:07.2948800-04:00
601,claudiomarchisio,Claudio Marchisio,,,1986-01-19,,,116,116,2014-10-17T00:54:07.2967150-04:00,2014-10-17T00:54:07.2967150-04:00
602,simonepadoin,Simone Padoin,,,1984-03-18,,,116,116,2014-10-17T00:54:07.2985180-04:00,2014-10-17T00:54:07.2985180-04:00
603,lucamarrone,Luca Marrone,,,1990-03-28,,,116,116,2014-10-17T00:54:07.3003620-04:00,2014-10-17T00:54:07.3003620-04:00
604,balotelli,Balotelli,Mario Balotelli,,1990-08-12,,,116,116,2014-10-17T00:54:07.3021180-04:00,2014-10-17T00:54:07.3021180-04:00
605,giovinco,Giovinco,Sebastian Giovinco,,1987-01-26,,,116,116,2014-10-17T00:54:07.3039310-04:00,2014-10-17T00:54:07.3039310-04:00
606,gilardino,Gilardino,Alberto Gilardino,,1982-07-05,,,116,116,2014-10-17T00:54:07.3059170-04:00,2014-10-17T00:54:07.3059170-04:00
607,elshaarawy,El Shaarawy,Stephan El Shaarawy,,1992-10-27,,,116,116,2014-10-17T00:54:07.3079010-04:00,2014-10-17T00:54:07.3079010-04:00
608,cerci,Cerci,Alessio Cerci,,1987-07-23,,,116,116,2014-10-17T00:54:07.3099230-04:00,2014-10-17T00:54:07.3099230-04:00
609,antoniocassano,Antonio Cassano,,,,,,116,116,2014-10-17T00:54:07.3135940-04:00,2014-10-17T00:54:07.3135940-04:00
610,giusepperossi,Giuseppe Rossi,,,1987-02-01,,,116,116,2014-10-17T00:54:07.3155030-04:00,2014-10-17T00:54:07.3155030-04:00
611,mattiadestro,Mattia Destro,,,1991-03-20,,,116,116,2014-10-17T00:54:07.3173430-04:00,2014-10-17T00:54:07.3173430-04:00
612,lorenzoinsigne,Lorenzo Insigne,,,1991-06-04,,,116,116,2014-10-17T00:54:07.3192710-04:00,2014-10-17T00:54:07.3192710-04:00
613,ciroimmobile,Ciro Immobile,,,1990-02-20,,,116,116,2014-10-17T00:54:07.3211370-04:00,2014-10-17T00:54:07.3211370-04:00
614,fabioborini,Fabio Borini,,,1991-03-29,,,116,116,2014-10-17T00:54:07.3230680-04:00,2014-10-17T00:54:07.3230680-04:00
615,michelvorm,Michel Vorm,,,1983-10-20,,,119,119,2014-10-17T00:54:07.3269290-04:00,2014-10-17T00:54:07.3269290-04:00
616,jaspercillessen,Jasper Cillessen,,,1989-04-22,,,119,119,2014-10-17T00:54:07.3287700-04:00,2014-10-17T00:54:07.3287700-04:00
617,timkrul,Tim Krul,,,1988-04-03,,,119,119,2014-10-17T00:54:07.3306230-04:00,2014-10-17T00:54:07.3306230-04:00
618,jeroenzoet,Jeroen Zoet,,,1991-01-06,,,119,119,2014-10-17T00:54:07.3324770-04:00,2014-10-17T00:54:07.3324770-04:00
619,ronvlaar,Ron Vlaar,,,1985-02-16,,,119,119,2014-10-17T00:54:07.3371790-04:00,2014-10-17T00:54:07.3371790-04:00
620,brunomartinsindi,Bruno Martins Indi,,,1992-02-08,,,119,119,2014-10-17T00:54:07.3390240-04:00,2014-10-17T00:54:07.3390240-04:00
621,daryljanmaat,Daryl Janmaat,,,1989-07-22,,,119,119,2014-10-17T00:54:07.3408760-04:00,2014-10-17T00:54:07.3408760-04:00
622,stefandevrij,Stefan de Vrij,,,1992-02-05,,,119,119,2014-10-17T00:54:07.3428220-04:00,2014-10-17T00:54:07.3428220-04:00
623,patrickvanaanholt,Patrick van Aanholt,,,1990-08-29,,,119,119,2014-10-17T00:54:07.3448110-04:00,2014-10-17T00:54:07.3448110-04:00
624,joelveltman,JoÃ«l Veltman,,,1992-01-15,,,119,119,2014-10-17T00:54:07.3468810-04:00,2014-10-17T00:54:07.3468810-04:00
625,paulverhaegh,Paul Verhaegh,,,1983-09-01,,,119,119,2014-10-17T00:54:07.3491090-04:00,2014-10-17T00:54:07.3491090-04:00
626,terencekongolo,Terence Kongolo,,,1994-02-14,,,119,119,2014-10-17T00:54:07.3508990-04:00,2014-10-17T00:54:07.3508990-04:00
627,karimrekik,Karim Rekik,,,1994-12-02,,,119,119,2014-10-17T00:54:07.3528360-04:00,2014-10-17T00:54:07.3528360-04:00
628,nathanake,Nathan AkÃ©,,,1995-02-18,,,119,119,2014-10-17T00:54:07.3546220-04:00,2014-10-17T00:54:07.3546220-04:00
629,rafaelvandervaart,Rafael van der Vaart,,,1983-02-11,,,119,119,2014-10-17T00:54:07.3564440-04:00,2014-10-17T00:54:07.3564440-04:00
630,wesleysneijder,Wesley Sneijder,,,1984-06-09,,,119,119,2014-10-17T00:54:07.3582780-04:00,2014-10-17T00:54:07.3582780-04:00
631,arjenrobben,Arjen Robben,,,1984-01-23,,,119,119,2014-10-17T00:54:07.3600640-04:00,2014-10-17T00:54:07.3600640-04:00
632,nigeldejong,Nigel de Jong,,,1984-11-13,,,119,119,2014-10-17T00:54:07.3618450-04:00,2014-10-17T00:54:07.3618450-04:00
633,daleyblind,Daley Blind,,,1990-03-09,,,119,119,2014-10-17T00:54:07.3636090-04:00,2014-10-17T00:54:07.3636090-04:00
634,jonathandeguzman,Jonathan de GuzmÃ¡n,,,1987-09-13,,,119,119,2014-10-17T00:54:07.3653620-04:00,2014-10-17T00:54:07.3653620-04:00
635,jordyclasie,Jordy Clasie,,,1991-06-27,,,119,119,2014-10-17T00:54:07.3672300-04:00,2014-10-17T00:54:07.3672300-04:00
636,memphisdepay,Memphis Depay,,,1994-02-13,,,119,119,2014-10-17T00:54:07.3703540-04:00,2014-10-17T00:54:07.3703540-04:00
637,leroyfer,Leroy Fer,,,1990-01-05,,,119,119,2014-10-17T00:54:07.3733420-04:00,2014-10-17T00:54:07.3733420-04:00
638,georginiowijnaldum,Georginio Wijnaldum,,,1990-11-11,,,119,119,2014-10-17T00:54:07.3753880-04:00,2014-10-17T00:54:07.3753880-04:00
639,jeanpaulboetius,Jean-Paul BoÃ«tius,,,1994-03-22,,,119,119,2014-10-17T00:54:07.3772450-04:00,2014-10-17T00:54:07.3772450-04:00
640,quincypromes,Quincy Promes,,,1992-01-04,,,119,119,2014-10-17T00:54:07.3791240-04:00,2014-10-17T00:54:07.3791240-04:00
641,tonnyvilhena,Tonny Vilhena,,,1995-01-03,,,119,119,2014-10-17T00:54:07.3809840-04:00,2014-10-17T00:54:07.3809840-04:00
642,ibrahimafellay,Ibrahim Afellay,,,1986-04-02,,,119,119,2014-10-17T00:54:07.3827310-04:00,2014-10-17T00:54:07.3827310-04:00
643,dirkkuyt,Dirk Kuyt,,,1980-07-22,,,119,119,2014-10-17T00:54:07.3844680-04:00,2014-10-17T00:54:07.3844680-04:00
644,robinvanpersie,Robin van Persie,,,1983-08-06,,,119,119,2014-10-17T00:54:07.3862200-04:00,2014-10-17T00:54:07.3862200-04:00
645,klaasjanhuntelaar,Klaas-Jan Huntelaar,,,1983-08-12,,,119,119,2014-10-17T00:54:07.3880630-04:00,2014-10-17T00:54:07.3880630-04:00
646,jeremainlens,Jeremain Lens,,,1987-11-24,,,119,119,2014-10-17T00:54:07.3899960-04:00,2014-10-17T00:54:07.3899960-04:00
647,virgilmisidjan,Virgil Misidjan,,,1993-07-24,,,119,119,2014-10-17T00:54:07.3920360-04:00,2014-10-17T00:54:07.3920360-04:00
648,ruipatricio,Rui PatrÃ­cio,,,1988-02-15,,,120,120,2014-10-17T00:54:07.3980650-04:00,2014-10-17T00:54:07.3980650-04:00
649,beto,Beto,,,1982-05-01,,,120,120,2014-10-17T00:54:07.3999320-04:00,2014-10-17T00:54:07.3999320-04:00
650,brunoalves,Bruno Alves,,,1981-11-27,,,120,120,2014-10-17T00:54:07.4017260-04:00,2014-10-17T00:54:07.4017260-04:00
651,pepe,Pepe,,,1983-02-26,,,120,120,2014-10-17T00:54:07.4035580-04:00,2014-10-17T00:54:07.4035580-04:00
652,fabiocoentrao,FÃ¡bio CoentrÃ£o,,,1988-03-11,,,120,120,2014-10-17T00:54:07.4052910-04:00,2014-10-17T00:54:07.4052910-04:00
653,joaopereira,JoÃ£o Pereira,,,1984-02-25,,,120,120,2014-10-17T00:54:07.4074290-04:00,2014-10-17T00:54:07.4074290-04:00
654,ricardocosta,Ricardo Costa,,,1981-05-16,,,120,120,2014-10-17T00:54:07.4094200-04:00,2014-10-17T00:54:07.4094200-04:00
655,luisneto,LuÃ­s Neto,,,1988-05-26,,,120,120,2014-10-17T00:54:07.4112590-04:00,2014-10-17T00:54:07.4112590-04:00
656,andrealmeida,AndrÃ© Almeida,,,1990-09-10,,,120,120,2014-10-17T00:54:07.4130890-04:00,2014-10-17T00:54:07.4130890-04:00
657,raulmeireles,Raul Meireles,,,1983-03-17,,,120,120,2014-10-17T00:54:07.4149890-04:00,2014-10-17T00:54:07.4149890-04:00
658,nani,Nani,,,1986-11-17,,,120,120,2014-10-17T00:54:07.4167300-04:00,2014-10-17T00:54:07.4167300-04:00
659,joaomoutinho,JoÃ£o Moutinho,,,1986-09-08,,,120,120,2014-10-17T00:54:07.4185980-04:00,2014-10-17T00:54:07.4185980-04:00
660,miguelveloso,Miguel Veloso,,,1986-05-11,,,120,120,2014-10-17T00:54:07.4204290-04:00,2014-10-17T00:54:07.4204290-04:00
661,silvestrevarela,Silvestre Varela,,,1985-02-02,,,120,120,2014-10-17T00:54:07.4221650-04:00,2014-10-17T00:54:07.4221650-04:00
662,rubenamorim,RÃºben Amorim,,,1985-01-27,,,120,120,2014-10-17T00:54:07.4239980-04:00,2014-10-17T00:54:07.4239980-04:00
663,vieirinha,Vieirinha,,,1986-01-24,,,120,120,2014-10-17T00:54:07.4261180-04:00,2014-10-17T00:54:07.4261180-04:00
664,williamcarvalho,William Carvalho,,,1992-04-07,,,120,120,2014-10-17T00:54:07.4281000-04:00,2014-10-17T00:54:07.4281000-04:00
665,rafasilva,Rafa Silva,,,1993-05-17,,,120,120,2014-10-17T00:54:07.4302830-04:00,2014-10-17T00:54:07.4302830-04:00
666,tiago,Tiago,,,1981-05-02,,,120,120,2014-10-17T00:54:07.4323810-04:00,2014-10-17T00:54:07.4323810-04:00
667,fabioespinho,FÃ¡bio Espinho,,,1985-08-18,,,120,120,2014-10-17T00:54:07.4342000-04:00,2014-10-17T00:54:07.4342000-04:00
668,cristianoronaldo,Cristiano Ronaldo,,,,,,120,120,2014-10-17T00:54:07.4375860-04:00,2014-10-17T00:54:07.4375860-04:00
669,helderpostiga,HÃ©lder Postiga,,,1982-08-02,,,120,120,2014-10-17T00:54:07.4394590-04:00,2014-10-17T00:54:07.4394590-04:00
670,hugoalmeida,Hugo Almeida,,,1984-05-23,,,120,120,2014-10-17T00:54:07.4412920-04:00,2014-10-17T00:54:07.4412920-04:00
671,Ã‰der,Ã‰der,,,1987-12-22,,,120,120,2014-10-17T00:54:07.4430870-04:00,2014-10-17T00:54:07.4430870-04:00
672,igorakinfeev,Igor Akinfeev,,,1986-04-08,,,139,139,2014-10-17T00:54:07.4468670-04:00,2014-10-17T00:54:07.4468670-04:00
673,yurilodygin,Yuri Lodygin,,,1990-05-26,,,139,139,2014-10-17T00:54:07.4486480-04:00,2014-10-17T00:54:07.4486480-04:00
674,sergeyryzhikov,Sergey Ryzhikov,,,1980-09-19,,,139,139,2014-10-17T00:54:07.4505150-04:00,2014-10-17T00:54:07.4505150-04:00
675,sergeiignashevich,Sergei Ignashevich,,,1979-07-14,,,139,139,2014-10-17T00:54:07.4528900-04:00,2014-10-17T00:54:07.4528900-04:00
676,vasiliberezutski,Vasili Berezutski,,,1982-06-20,,,139,139,2014-10-17T00:54:07.4557240-04:00,2014-10-17T00:54:07.4557240-04:00
677,dmitrikombarov,Dmitri Kombarov,,,1987-01-22,,,139,139,2014-10-17T00:54:07.4582750-04:00,2014-10-17T00:54:07.4582750-04:00
678,andreyyeshchenko,Andrey Yeshchenko,,,1984-02-09,,,139,139,2014-10-17T00:54:07.4600560-04:00,2014-10-17T00:54:07.4600560-04:00
679,alekseikozlov,Aleksei Kozlov,,,1986-11-16,,,139,139,2014-10-17T00:54:07.4618360-04:00,2014-10-17T00:54:07.4618360-04:00
680,vladimirgranat,Vladimir Granat,,,1987-05-22,,,139,139,2014-10-17T00:54:07.4637750-04:00,2014-10-17T00:54:07.4637750-04:00
681,georgishchennikov,Georgi Shchennikov,,,1991-04-27,,,139,139,2014-10-17T00:54:07.4657120-04:00,2014-10-17T00:54:07.4657120-04:00
682,andreisemyonov,Andrei Semyonov,,,1989-03-24,,,139,139,2014-10-17T00:54:07.4675630-04:00,2014-10-17T00:54:07.4675630-04:00
683,igordenisov,Igor Denisov,,,1984-05-17,,,139,139,2014-10-17T00:54:07.4694860-04:00,2014-10-17T00:54:07.4694860-04:00
684,alekseiionov,Aleksei Ionov,,,1989-02-18,,,139,139,2014-10-17T00:54:07.4716380-04:00,2014-10-17T00:54:07.4716380-04:00
685,yurizhirkov,Yuri Zhirkov,,,1983-08-20,,,139,139,2014-10-17T00:54:07.4739240-04:00,2014-10-17T00:54:07.4739240-04:00
686,romanshirokov,Roman Shirokov,,,1981-07-06,,,139,139,2014-10-17T00:54:07.4788650-04:00,2014-10-17T00:54:07.4788650-04:00
687,alandzagoev,Alan Dzagoev,,,1990-06-17,,,139,139,2014-10-17T00:54:07.4808540-04:00,2014-10-17T00:54:07.4808540-04:00
688,denisglushakov,Denis Glushakov,,,1987-01-27,,,139,139,2014-10-17T00:54:07.4826050-04:00,2014-10-17T00:54:07.4826050-04:00
689,viktorfayzulin,Viktor Fayzulin,,,1986-04-22,,,139,139,2014-10-17T00:54:07.4844350-04:00,2014-10-17T00:54:07.4844350-04:00
690,aleksandrsamedov,Aleksandr Samedov,,,1984-07-19,,,139,139,2014-10-17T00:54:07.4864850-04:00,2014-10-17T00:54:07.4864850-04:00
691,olegshatov,Oleg Shatov,,,1990-07-29,,,139,139,2014-10-17T00:54:07.4891900-04:00,2014-10-17T00:54:07.4891900-04:00
692,pavelmogilevets,Pavel Mogilevets,,,1993-01-25,,,139,139,2014-10-17T00:54:07.4918060-04:00,2014-10-17T00:54:07.4918060-04:00
693,aleksandrkerzhakov,Aleksandr Kerzhakov,,,1982-11-27,,,139,139,2014-10-17T00:54:07.4936450-04:00,2014-10-17T00:54:07.4936450-04:00
694,aleksandrkokorin,Aleksandr Kokorin,,,1991-03-19,,,139,139,2014-10-17T00:54:07.4954070-04:00,2014-10-17T00:54:07.4954070-04:00
695,maksimkanunnikov,Maksim Kanunnikov,,,1991-07-14,,,139,139,2014-10-17T00:54:07.4972330-04:00,2014-10-17T00:54:07.4972330-04:00
696,rahmanahmadi,Rahman Ahmadi,,,1980-07-30,,,168,168,2014-10-17T00:54:07.5009490-04:00,2014-10-17T00:54:07.5009490-04:00
697,alirezahaghighi,Alireza Haghighi,,,1988-05-02,,,168,168,2014-10-17T00:54:07.5028440-04:00,2014-10-17T00:54:07.5028440-04:00
698,danieldavari,Daniel Davari,,,1988-01-06,,,168,168,2014-10-17T00:54:07.5046000-04:00,2014-10-17T00:54:07.5046000-04:00
699,soshamakani,Sosha Makani,,,1986-11-18,,,168,168,2014-10-17T00:54:07.5064670-04:00,2014-10-17T00:54:07.5064670-04:00
700,alirezabeiranvand,Alireza Beiranvand,,,1992-09-22,,,168,168,2014-10-17T00:54:07.5084710-04:00,2014-10-17T00:54:07.5084710-04:00
701,jalalhosseini,Jalal Hosseini,,,1982-02-03,,,168,168,2014-10-17T00:54:07.5104370-04:00,2014-10-17T00:54:07.5104370-04:00
702,ehsanhajsafi,Ehsan Hajsafi,,,1990-02-25,,,168,168,2014-10-17T00:54:07.5121860-04:00,2014-10-17T00:54:07.5121860-04:00
703,khosroheydari,Khosro Heydari,,,1983-09-14,,,168,168,2014-10-17T00:54:07.5140670-04:00,2014-10-17T00:54:07.5140670-04:00
704,pejmanmontazeri,Pejman Montazeri,,,1983-09-06,,,168,168,2014-10-17T00:54:07.5158490-04:00,2014-10-17T00:54:07.5158490-04:00
705,hosseinmahini,Hossein Mahini,,,1986-09-16,,,168,168,2014-10-17T00:54:07.5177350-04:00,2014-10-17T00:54:07.5177350-04:00
